data,produto,categoria,preco_unitario,mes,dia_semana,quantidade_vendida
2024-08-27,Arroz 5kg,Mercearia,20.25,8,Tuesday,71
2024-08-27,Feijão Carioca,Mercearia,7.88,8,Tuesday,59
2024-08-27,Sabonete,Higiene,2.16,8,Tuesday,46
2024-08-27,Fralda Infantil,Infantil,40.01,8,Tuesday,47
2024-08-27,Queijo Mussarela,Laticínios,38.23,8,Tuesday,97
2024-08-27,Cerveja Lata,Bebidas,2.91,8,Tuesday,42
2024-08-27,Iogurte Natural,Laticínios,2.42,8,Tuesday,146
2024-08-27,Manteiga 200g,Laticínios,5.85,8,Tuesday,120
2024-08-27,Tomate,Hortifruti,4.34,8,Tuesday,51
2024-08-27,Alface,Hortifruti,2.2,8,Tuesday,86
2024-08-27,Cenoura,Hortifruti,3.17,8,Tuesday,41
2024-08-27,Detergente,Limpeza,2.33,8,Tuesday,119
2024-08-27,Desinfetante,Limpeza,4.91,8,Tuesday,92
2024-08-27,Shampoo,Higiene,10.38,8,Tuesday,145
2024-08-27,Creme Dental,Higiene,2.87,8,Tuesday,160
2024-08-27,Papel Higiênico,Higiene,9.99,8,Tuesday,70
2024-08-27,Óleo de Soja,Mercearia,6.88,8,Tuesday,67
2024-08-27,Macarrão Espaguete,Mercearia,3.9,8,Tuesday,25
2024-08-27,Molho de Tomate,Mercearia,2.93,8,Tuesday,29
2024-08-27,Café 500g,Mercearia,12.98,8,Tuesday,40
2024-08-27,Biscoito Recheado,Mercearia,2.63,8,Tuesday,85
2024-08-27,"Água Mineral 1,5L",Bebidas,2.04,8,Tuesday,40
2024-08-27,Suco de Laranja,Bebidas,4.9,8,Tuesday,71
2024-08-27,Vinho Tinto,Bebidas,30.75,8,Tuesday,101
2024-08-27,Frango Congelado,Carnes,15.68,8,Tuesday,87
2024-08-27,Carne Moída,Carnes,26.86,8,Tuesday,117
2024-08-28,Leite Integral,Laticínios,4.66,8,Wednesday,14
2024-08-28,Pão Francês,Padaria,0.52,8,Wednesday,99
2024-08-28,Banana Nanica,Hortifruti,3.2,8,Wednesday,36
2024-08-28,Coca-Cola 2L,Bebidas,7.67,8,Wednesday,127
2024-08-28,Arroz 5kg,Mercearia,20.39,8,Wednesday,40
2024-08-28,Feijão Carioca,Mercearia,8.53,8,Wednesday,73
2024-08-28,Sabonete,Higiene,2.0,8,Wednesday,100
2024-08-28,Fralda Infantil,Infantil,38.7,8,Wednesday,38
2024-08-28,Queijo Mussarela,Laticínios,35.74,8,Wednesday,52
2024-08-28,Cerveja Lata,Bebidas,3.17,8,Wednesday,77
2024-08-28,Iogurte Natural,Laticínios,2.51,8,Wednesday,33
2024-08-28,Manteiga 200g,Laticínios,6.04,8,Wednesday,23
2024-08-28,Tomate,Hortifruti,4.03,8,Wednesday,62
2024-08-28,Alface,Hortifruti,1.91,8,Wednesday,100
2024-08-28,Cenoura,Hortifruti,3.27,8,Wednesday,106
2024-08-28,Detergente,Limpeza,2.11,8,Wednesday,51
2024-08-28,Desinfetante,Limpeza,4.33,8,Wednesday,31
2024-08-28,Shampoo,Higiene,10.95,8,Wednesday,28
2024-08-28,Creme Dental,Higiene,3.19,8,Wednesday,68
2024-08-28,Papel Higiênico,Higiene,9.67,8,Wednesday,53
2024-08-28,Óleo de Soja,Mercearia,7.43,8,Wednesday,90
2024-08-28,Macarrão Espaguete,Mercearia,4.24,8,Wednesday,62
2024-08-28,Molho de Tomate,Mercearia,3.17,8,Wednesday,63
2024-08-28,Café 500g,Mercearia,13.14,8,Wednesday,93
2024-08-28,Biscoito Recheado,Mercearia,2.75,8,Wednesday,26
2024-08-28,"Água Mineral 1,5L",Bebidas,1.93,8,Wednesday,118
2024-08-28,Suco de Laranja,Bebidas,5.2,8,Wednesday,22
2024-08-28,Vinho Tinto,Bebidas,30.81,8,Wednesday,86
2024-08-28,Frango Congelado,Carnes,14.42,8,Wednesday,111
2024-08-28,Carne Moída,Carnes,24.27,8,Wednesday,61
2024-08-29,Leite Integral,Laticínios,4.43,8,Thursday,102
2024-08-29,Pão Francês,Padaria,0.48,8,Thursday,67
2024-08-29,Banana Nanica,Hortifruti,3.07,8,Thursday,22
2024-08-29,Coca-Cola 2L,Bebidas,8.03,8,Thursday,39
2024-08-29,Arroz 5kg,Mercearia,19.91,8,Thursday,39
2024-08-29,Feijão Carioca,Mercearia,8.76,8,Thursday,22
2024-08-29,Sabonete,Higiene,1.97,8,Thursday,43
2024-08-29,Fralda Infantil,Infantil,41.07,8,Thursday,119
2024-08-29,Queijo Mussarela,Laticínios,36.86,8,Thursday,128
2024-08-29,Cerveja Lata,Bebidas,3.12,8,Thursday,17
2024-08-29,Iogurte Natural,Laticínios,2.51,8,Thursday,104
2024-08-29,Manteiga 200g,Laticínios,6.39,8,Thursday,74
2024-08-29,Tomate,Hortifruti,4.27,8,Thursday,22
2024-08-29,Alface,Hortifruti,2.0,8,Thursday,103
2024-08-29,Cenoura,Hortifruti,3.18,8,Thursday,47
2024-08-29,Detergente,Limpeza,2.26,8,Thursday,75
2024-08-29,Desinfetante,Limpeza,4.66,8,Thursday,113
2024-08-29,Shampoo,Higiene,9.85,8,Thursday,51
2024-08-29,Creme Dental,Higiene,2.97,8,Thursday,93
2024-08-29,Papel Higiênico,Higiene,10.61,8,Thursday,71
2024-08-29,Óleo de Soja,Mercearia,7.12,8,Thursday,92
2024-08-29,Macarrão Espaguete,Mercearia,4.27,8,Thursday,148
2024-08-29,Molho de Tomate,Mercearia,3.24,8,Thursday,143
2024-08-29,Café 500g,Mercearia,12.56,8,Thursday,121
2024-08-29,Biscoito Recheado,Mercearia,2.54,8,Thursday,24
2024-08-29,"Água Mineral 1,5L",Bebidas,2.05,8,Thursday,150
2024-08-29,Suco de Laranja,Bebidas,5.22,8,Thursday,88
2024-08-29,Vinho Tinto,Bebidas,30.36,8,Thursday,35
2024-08-29,Frango Congelado,Carnes,14.48,8,Thursday,61
2024-08-29,Carne Moída,Carnes,25.92,8,Thursday,120
2024-08-30,Leite Integral,Laticínios,4.33,8,Friday,82
2024-08-30,Pão Francês,Padaria,0.49,8,Friday,126
2024-08-30,Banana Nanica,Hortifruti,2.97,8,Friday,20
2024-08-30,Coca-Cola 2L,Bebidas,7.51,8,Friday,169
2024-08-30,Arroz 5kg,Mercearia,21.12,8,Friday,115
2024-08-30,Feijão Carioca,Mercearia,8.47,8,Friday,46
2024-08-30,Sabonete,Higiene,2.12,8,Friday,32
2024-08-30,Fralda Infantil,Infantil,43.33,8,Friday,133
2024-08-30,Queijo Mussarela,Laticínios,33.99,8,Friday,106
2024-08-30,Cerveja Lata,Bebidas,3.27,8,Friday,67
2024-08-30,Iogurte Natural,Laticínios,2.63,8,Friday,156
2024-08-30,Manteiga 200g,Laticínios,5.89,8,Friday,47
2024-08-30,Tomate,Hortifruti,4.17,8,Friday,76
2024-08-30,Alface,Hortifruti,2.06,8,Friday,108
2024-08-30,Cenoura,Hortifruti,2.92,8,Friday,55
2024-08-30,Detergente,Limpeza,2.23,8,Friday,155
2024-08-30,Desinfetante,Limpeza,4.47,8,Friday,116
2024-08-30,Shampoo,Higiene,9.61,8,Friday,194
2024-08-30,Creme Dental,Higiene,3.3,8,Friday,42
2024-08-30,Papel Higiênico,Higiene,9.56,8,Friday,139
2024-08-30,Óleo de Soja,Mercearia,6.91,8,Friday,144
2024-08-30,Macarrão Espaguete,Mercearia,3.98,8,Friday,185
2024-08-30,Molho de Tomate,Mercearia,3.3,8,Friday,150
2024-08-30,Café 500g,Mercearia,12.39,8,Friday,50
2024-08-30,Biscoito Recheado,Mercearia,2.39,8,Friday,52
2024-08-30,"Água Mineral 1,5L",Bebidas,2.18,8,Friday,164
2024-08-30,Suco de Laranja,Bebidas,5.25,8,Friday,143
2024-08-30,Vinho Tinto,Bebidas,32.91,8,Friday,146
2024-08-30,Frango Congelado,Carnes,15.76,8,Friday,148
2024-08-30,Carne Moída,Carnes,26.27,8,Friday,155
2024-08-31,Leite Integral,Laticínios,4.69,8,Saturday,155
2024-08-31,Pão Francês,Padaria,0.52,8,Saturday,195
2024-08-31,Banana Nanica,Hortifruti,3.21,8,Saturday,119
2024-08-31,Coca-Cola 2L,Bebidas,7.29,8,Saturday,35
2024-08-31,Arroz 5kg,Mercearia,21.09,8,Saturday,126
2024-08-31,Feijão Carioca,Mercearia,7.85,8,Saturday,134
2024-08-31,Sabonete,Higiene,1.97,8,Saturday,178
2024-08-31,Fralda Infantil,Infantil,38.8,8,Saturday,38
2024-08-31,Queijo Mussarela,Laticínios,37.07,8,Saturday,113
2024-08-31,Cerveja Lata,Bebidas,3.18,8,Saturday,188
2024-08-31,Iogurte Natural,Laticínios,2.61,8,Saturday,48
2024-08-31,Manteiga 200g,Laticínios,6.24,8,Saturday,115
2024-08-31,Tomate,Hortifruti,4.31,8,Saturday,48
2024-08-31,Alface,Hortifruti,2.16,8,Saturday,77
2024-08-31,Cenoura,Hortifruti,3.24,8,Saturday,123
2024-08-31,Detergente,Limpeza,2.41,8,Saturday,231
2024-08-31,Desinfetante,Limpeza,4.34,8,Saturday,45
2024-08-31,Shampoo,Higiene,9.92,8,Saturday,92
2024-08-31,Creme Dental,Higiene,2.93,8,Saturday,220
2024-08-31,Papel Higiênico,Higiene,9.83,8,Saturday,56
2024-08-31,Óleo de Soja,Mercearia,7.69,8,Saturday,38
2024-08-31,Macarrão Espaguete,Mercearia,4.2,8,Saturday,203
2024-08-31,Molho de Tomate,Mercearia,2.91,8,Saturday,53
2024-08-31,Café 500g,Mercearia,11.79,8,Saturday,109
2024-08-31,Biscoito Recheado,Mercearia,2.51,8,Saturday,98
2024-08-31,"Água Mineral 1,5L",Bebidas,1.93,8,Saturday,66
2024-08-31,Suco de Laranja,Bebidas,5.36,8,Saturday,43
2024-08-31,Vinho Tinto,Bebidas,28.64,8,Saturday,48
2024-08-31,Frango Congelado,Carnes,16.17,8,Saturday,151
2024-08-31,Carne Moída,Carnes,25.74,8,Saturday,179
2024-09-01,Leite Integral,Laticínios,4.72,9,Sunday,146
2024-09-01,Pão Francês,Padaria,0.52,9,Sunday,212
2024-09-01,Banana Nanica,Hortifruti,2.97,9,Sunday,138
2024-09-01,Coca-Cola 2L,Bebidas,7.88,9,Sunday,122
2024-09-01,Arroz 5kg,Mercearia,21.78,9,Sunday,88
2024-09-01,Feijão Carioca,Mercearia,7.84,9,Sunday,43
2024-09-01,Sabonete,Higiene,2.12,9,Sunday,23
2024-09-01,Fralda Infantil,Infantil,41.76,9,Sunday,104
2024-09-01,Queijo Mussarela,Laticínios,35.46,9,Sunday,108
2024-09-01,Cerveja Lata,Bebidas,3.18,9,Sunday,82
2024-09-01,Iogurte Natural,Laticínios,2.43,9,Sunday,78
2024-09-01,Manteiga 200g,Laticínios,5.76,9,Sunday,188
2024-09-01,Tomate,Hortifruti,3.85,9,Sunday,98
2024-09-01,Alface,Hortifruti,1.97,9,Sunday,79
2024-09-01,Cenoura,Hortifruti,2.89,9,Sunday,139
2024-09-01,Detergente,Limpeza,2.3,9,Sunday,104
2024-09-01,Desinfetante,Limpeza,4.49,9,Sunday,82
2024-09-01,Shampoo,Higiene,10.09,9,Sunday,124
2024-09-01,Creme Dental,Higiene,3.26,9,Sunday,162
2024-09-01,Papel Higiênico,Higiene,9.88,9,Sunday,122
2024-09-01,Óleo de Soja,Mercearia,7.12,9,Sunday,105
2024-09-01,Macarrão Espaguete,Mercearia,4.26,9,Sunday,88
2024-09-01,Molho de Tomate,Mercearia,3.25,9,Sunday,30
2024-09-01,Café 500g,Mercearia,12.23,9,Sunday,103
2024-09-01,Biscoito Recheado,Mercearia,2.68,9,Sunday,56
2024-09-01,"Água Mineral 1,5L",Bebidas,1.98,9,Sunday,209
2024-09-01,Suco de Laranja,Bebidas,5.27,9,Sunday,143
2024-09-01,Vinho Tinto,Bebidas,28.51,9,Sunday,120
2024-09-01,Frango Congelado,Carnes,14.98,9,Sunday,121
2024-09-01,Carne Moída,Carnes,27.3,9,Sunday,157
2024-09-02,Leite Integral,Laticínios,4.46,9,Monday,83
2024-09-02,Pão Francês,Padaria,0.53,9,Monday,21
2024-09-02,Banana Nanica,Hortifruti,3.04,9,Monday,12
2024-09-02,Coca-Cola 2L,Bebidas,8.22,9,Monday,38
2024-09-02,Arroz 5kg,Mercearia,20.92,9,Monday,93
2024-09-02,Feijão Carioca,Mercearia,8.8,9,Monday,32
2024-09-02,Sabonete,Higiene,2.14,9,Monday,69
2024-09-02,Fralda Infantil,Infantil,43.48,9,Monday,105
2024-09-02,Queijo Mussarela,Laticínios,33.65,9,Monday,30
2024-09-02,Cerveja Lata,Bebidas,3.05,9,Monday,99
2024-09-02,Iogurte Natural,Laticínios,2.62,9,Monday,42
2024-09-02,Manteiga 200g,Laticínios,6.54,9,Monday,82
2024-09-02,Tomate,Hortifruti,4.28,9,Monday,82
2024-09-02,Alface,Hortifruti,1.94,9,Monday,94
2024-09-02,Cenoura,Hortifruti,3.0,9,Monday,17
2024-09-02,Detergente,Limpeza,2.35,9,Monday,91
2024-09-02,Desinfetante,Limpeza,4.31,9,Monday,57
2024-09-02,Shampoo,Higiene,9.86,9,Monday,113
2024-09-02,Creme Dental,Higiene,2.92,9,Monday,21
2024-09-02,Papel Higiênico,Higiene,9.97,9,Monday,92
2024-09-02,Óleo de Soja,Mercearia,7.45,9,Monday,46
2024-09-02,Macarrão Espaguete,Mercearia,4.34,9,Monday,44
2024-09-02,Molho de Tomate,Mercearia,3.21,9,Monday,20
2024-09-02,Café 500g,Mercearia,12.7,9,Monday,68
2024-09-02,Biscoito Recheado,Mercearia,2.61,9,Monday,131
2024-09-02,"Água Mineral 1,5L",Bebidas,1.9,9,Monday,59
2024-09-02,Suco de Laranja,Bebidas,5.49,9,Monday,39
2024-09-02,Vinho Tinto,Bebidas,32.8,9,Monday,95
2024-09-02,Frango Congelado,Carnes,14.34,9,Monday,84
2024-09-02,Carne Moída,Carnes,24.93,9,Monday,110
2024-09-03,Leite Integral,Laticínios,4.84,9,Tuesday,25
2024-09-03,Pão Francês,Padaria,0.49,9,Tuesday,78
2024-09-03,Banana Nanica,Hortifruti,3.07,9,Tuesday,43
2024-09-03,Coca-Cola 2L,Bebidas,7.84,9,Tuesday,100
2024-09-03,Arroz 5kg,Mercearia,19.77,9,Tuesday,32
2024-09-03,Feijão Carioca,Mercearia,8.12,9,Tuesday,84
2024-09-03,Sabonete,Higiene,1.93,9,Tuesday,111
2024-09-03,Fralda Infantil,Infantil,42.43,9,Tuesday,81
2024-09-03,Queijo Mussarela,Laticínios,36.63,9,Tuesday,76
2024-09-03,Cerveja Lata,Bebidas,2.95,9,Tuesday,85
2024-09-03,Iogurte Natural,Laticínios,2.53,9,Tuesday,23
2024-09-03,Manteiga 200g,Laticínios,5.93,9,Tuesday,48
2024-09-03,Tomate,Hortifruti,4.06,9,Tuesday,51
2024-09-03,Alface,Hortifruti,1.94,9,Tuesday,22
2024-09-03,Cenoura,Hortifruti,2.88,9,Tuesday,97
2024-09-03,Detergente,Limpeza,2.24,9,Tuesday,49
2024-09-03,Desinfetante,Limpeza,4.79,9,Tuesday,29
2024-09-03,Shampoo,Higiene,10.07,9,Tuesday,99
2024-09-03,Creme Dental,Higiene,3.05,9,Tuesday,122
2024-09-03,Papel Higiênico,Higiene,9.59,9,Tuesday,94
2024-09-03,Óleo de Soja,Mercearia,6.92,9,Tuesday,83
2024-09-03,Macarrão Espaguete,Mercearia,3.94,9,Tuesday,86
2024-09-03,Molho de Tomate,Mercearia,3.09,9,Tuesday,94
2024-09-03,Café 500g,Mercearia,11.53,9,Tuesday,117
2024-09-03,Biscoito Recheado,Mercearia,2.48,9,Tuesday,58
2024-09-03,"Água Mineral 1,5L",Bebidas,2.09,9,Tuesday,133
2024-09-03,Suco de Laranja,Bebidas,5.12,9,Tuesday,40
2024-09-03,Vinho Tinto,Bebidas,29.78,9,Tuesday,54
2024-09-03,Frango Congelado,Carnes,15.7,9,Tuesday,80
2024-09-03,Carne Moída,Carnes,25.34,9,Tuesday,75
2024-09-04,Leite Integral,Laticínios,4.56,9,Wednesday,79
2024-09-04,Pão Francês,Padaria,0.51,9,Wednesday,90
2024-09-04,Banana Nanica,Hortifruti,3.24,9,Wednesday,59
2024-09-04,Coca-Cola 2L,Bebidas,7.31,9,Wednesday,79
2024-09-04,Arroz 5kg,Mercearia,20.25,9,Wednesday,92
2024-09-04,Feijão Carioca,Mercearia,8.64,9,Wednesday,29
2024-09-04,Sabonete,Higiene,2.17,9,Wednesday,108
2024-09-04,Fralda Infantil,Infantil,41.82,9,Wednesday,35
2024-09-04,Queijo Mussarela,Laticínios,33.7,9,Wednesday,119
2024-09-04,Cerveja Lata,Bebidas,3.02,9,Wednesday,140
2024-09-04,Iogurte Natural,Laticínios,2.72,9,Wednesday,130
2024-09-04,Manteiga 200g,Laticínios,5.81,9,Wednesday,110
2024-09-04,Tomate,Hortifruti,3.94,9,Wednesday,22
2024-09-04,Alface,Hortifruti,1.95,9,Wednesday,24
2024-09-04,Cenoura,Hortifruti,3.06,9,Wednesday,60
2024-09-04,Detergente,Limpeza,2.39,9,Wednesday,117
2024-09-04,Desinfetante,Limpeza,4.87,9,Wednesday,92
2024-09-04,Shampoo,Higiene,10.95,9,Wednesday,106
2024-09-04,Creme Dental,Higiene,2.92,9,Wednesday,78
2024-09-04,Papel Higiênico,Higiene,9.57,9,Wednesday,98
2024-09-04,Óleo de Soja,Mercearia,6.95,9,Wednesday,72
2024-09-04,Macarrão Espaguete,Mercearia,4.16,9,Wednesday,136
2024-09-04,Molho de Tomate,Mercearia,2.98,9,Wednesday,43
2024-09-04,Café 500g,Mercearia,12.44,9,Wednesday,77
2024-09-04,Biscoito Recheado,Mercearia,2.6,9,Wednesday,92
2024-09-04,"Água Mineral 1,5L",Bebidas,2.12,9,Wednesday,127
2024-09-04,Suco de Laranja,Bebidas,5.32,9,Wednesday,21
2024-09-04,Vinho Tinto,Bebidas,29.22,9,Wednesday,51
2024-09-04,Frango Congelado,Carnes,15.15,9,Wednesday,132
2024-09-04,Carne Moída,Carnes,26.11,9,Wednesday,111
2024-09-05,Leite Integral,Laticínios,4.62,9,Thursday,66
2024-09-05,Pão Francês,Padaria,0.54,9,Thursday,88
2024-09-05,Banana Nanica,Hortifruti,2.97,9,Thursday,80
2024-09-05,Coca-Cola 2L,Bebidas,7.89,9,Thursday,93
2024-09-05,Arroz 5kg,Mercearia,21.47,9,Thursday,45
2024-09-05,Feijão Carioca,Mercearia,8.6,9,Thursday,162
2024-09-05,Sabonete,Higiene,1.91,9,Thursday,34
2024-09-05,Fralda Infantil,Infantil,39.88,9,Thursday,56
2024-09-05,Queijo Mussarela,Laticínios,35.91,9,Thursday,37
2024-09-05,Cerveja Lata,Bebidas,3.19,9,Thursday,122
2024-09-05,Iogurte Natural,Laticínios,2.49,9,Thursday,107
2024-09-05,Manteiga 200g,Laticínios,6.59,9,Thursday,51
2024-09-05,Tomate,Hortifruti,4.19,9,Thursday,102
2024-09-05,Alface,Hortifruti,2.08,9,Thursday,52
2024-09-05,Cenoura,Hortifruti,3.26,9,Thursday,44
2024-09-05,Detergente,Limpeza,2.25,9,Thursday,107
2024-09-05,Desinfetante,Limpeza,4.33,9,Thursday,25
2024-09-05,Shampoo,Higiene,10.27,9,Thursday,168
2024-09-05,Creme Dental,Higiene,3.18,9,Thursday,128
2024-09-05,Papel Higiênico,Higiene,9.56,9,Thursday,96
2024-09-05,Óleo de Soja,Mercearia,7.55,9,Thursday,27
2024-09-05,Macarrão Espaguete,Mercearia,4.29,9,Thursday,123
2024-09-05,Molho de Tomate,Mercearia,3.25,9,Thursday,145
2024-09-05,Café 500g,Mercearia,12.94,9,Thursday,120
2024-09-05,Biscoito Recheado,Mercearia,2.48,9,Thursday,55
2024-09-05,"Água Mineral 1,5L",Bebidas,2.18,9,Thursday,61
2024-09-05,Suco de Laranja,Bebidas,5.44,9,Thursday,57
2024-09-05,Vinho Tinto,Bebidas,29.22,9,Thursday,124
2024-09-05,Frango Congelado,Carnes,14.84,9,Thursday,99
2024-09-05,Carne Moída,Carnes,23.88,9,Thursday,33
2024-09-06,Leite Integral,Laticínios,4.87,9,Friday,42
2024-09-06,Pão Francês,Padaria,0.5,9,Friday,89
2024-09-06,Banana Nanica,Hortifruti,3.21,9,Friday,49
2024-09-06,Coca-Cola 2L,Bebidas,7.37,9,Friday,139
2024-09-06,Arroz 5kg,Mercearia,21.28,9,Friday,187
2024-09-06,Feijão Carioca,Mercearia,7.74,9,Friday,136
2024-09-06,Sabonete,Higiene,1.99,9,Friday,114
2024-09-06,Fralda Infantil,Infantil,39.04,9,Friday,94
2024-09-06,Queijo Mussarela,Laticínios,35.91,9,Friday,198
2024-09-06,Cerveja Lata,Bebidas,2.86,9,Friday,133
2024-09-06,Iogurte Natural,Laticínios,2.71,9,Friday,150
2024-09-06,Manteiga 200g,Laticínios,6.58,9,Friday,31
2024-09-06,Tomate,Hortifruti,4.01,9,Friday,102
2024-09-06,Alface,Hortifruti,1.95,9,Friday,125
2024-09-06,Cenoura,Hortifruti,2.87,9,Friday,124
2024-09-06,Detergente,Limpeza,2.27,9,Friday,65
2024-09-06,Desinfetante,Limpeza,4.46,9,Friday,194
2024-09-06,Shampoo,Higiene,10.07,9,Friday,125
2024-09-06,Creme Dental,Higiene,3.05,9,Friday,96
2024-09-06,Papel Higiênico,Higiene,10.65,9,Friday,37
2024-09-06,Óleo de Soja,Mercearia,6.78,9,Friday,188
2024-09-06,Macarrão Espaguete,Mercearia,3.89,9,Friday,67
2024-09-06,Molho de Tomate,Mercearia,3.1,9,Friday,44
2024-09-06,Café 500g,Mercearia,12.08,9,Friday,37
2024-09-06,Biscoito Recheado,Mercearia,2.64,9,Friday,132
2024-09-06,"Água Mineral 1,5L",Bebidas,2.07,9,Friday,143
2024-09-06,Suco de Laranja,Bebidas,5.05,9,Friday,142
2024-09-06,Vinho Tinto,Bebidas,29.86,9,Friday,90
2024-09-06,Frango Congelado,Carnes,14.36,9,Friday,157
2024-09-06,Carne Moída,Carnes,27.18,9,Friday,95
2024-09-07,Leite Integral,Laticínios,4.33,9,Saturday,175
2024-09-07,Pão Francês,Padaria,0.5,9,Saturday,182
2024-09-07,Banana Nanica,Hortifruti,3.22,9,Saturday,150
2024-09-07,Coca-Cola 2L,Bebidas,7.64,9,Saturday,64
2024-09-07,Arroz 5kg,Mercearia,21.74,9,Saturday,35
2024-09-07,Feijão Carioca,Mercearia,7.69,9,Saturday,83
2024-09-07,Sabonete,Higiene,1.96,9,Saturday,141
2024-09-07,Fralda Infantil,Infantil,42.36,9,Saturday,52
2024-09-07,Queijo Mussarela,Laticínios,37.35,9,Saturday,43
2024-09-07,Cerveja Lata,Bebidas,2.89,9,Saturday,176
2024-09-07,Iogurte Natural,Laticínios,2.46,9,Saturday,57
2024-09-07,Manteiga 200g,Laticínios,5.98,9,Saturday,202
2024-09-07,Tomate,Hortifruti,4.21,9,Saturday,50
2024-09-07,Alface,Hortifruti,2.17,9,Saturday,150
2024-09-07,Cenoura,Hortifruti,3.2,9,Saturday,38
2024-09-07,Detergente,Limpeza,2.33,9,Saturday,102
2024-09-07,Desinfetante,Limpeza,4.5,9,Saturday,186
2024-09-07,Shampoo,Higiene,10.36,9,Saturday,90
2024-09-07,Creme Dental,Higiene,3.26,9,Saturday,249
2024-09-07,Papel Higiênico,Higiene,10.06,9,Saturday,148
2024-09-07,Óleo de Soja,Mercearia,7.63,9,Saturday,164
2024-09-07,Macarrão Espaguete,Mercearia,4.18,9,Saturday,172
2024-09-07,Molho de Tomate,Mercearia,2.88,9,Saturday,42
2024-09-07,Café 500g,Mercearia,11.92,9,Saturday,91
2024-09-07,Biscoito Recheado,Mercearia,2.5,9,Saturday,98
2024-09-07,"Água Mineral 1,5L",Bebidas,1.92,9,Saturday,169
2024-09-07,Suco de Laranja,Bebidas,5.43,9,Saturday,172
2024-09-07,Vinho Tinto,Bebidas,30.49,9,Saturday,123
2024-09-07,Frango Congelado,Carnes,15.58,9,Saturday,137
2024-09-07,Carne Moída,Carnes,25.44,9,Saturday,84
2024-09-08,Leite Integral,Laticínios,4.61,9,Sunday,129
2024-09-08,Pão Francês,Padaria,0.54,9,Sunday,36
2024-09-08,Banana Nanica,Hortifruti,3.1,9,Sunday,64
2024-09-08,Coca-Cola 2L,Bebidas,7.57,9,Sunday,120
2024-09-08,Arroz 5kg,Mercearia,21.41,9,Sunday,155
2024-09-08,Feijão Carioca,Mercearia,8.06,9,Sunday,62
2024-09-08,Sabonete,Higiene,1.98,9,Sunday,61
2024-09-08,Fralda Infantil,Infantil,38.42,9,Sunday,31
2024-09-08,Queijo Mussarela,Laticínios,34.84,9,Sunday,140
2024-09-08,Cerveja Lata,Bebidas,3.05,9,Sunday,112
2024-09-08,Iogurte Natural,Laticínios,2.65,9,Sunday,90
2024-09-08,Manteiga 200g,Laticínios,6.17,9,Sunday,151
2024-09-08,Tomate,Hortifruti,3.81,9,Sunday,35
2024-09-08,Alface,Hortifruti,2.07,9,Sunday,58
2024-09-08,Cenoura,Hortifruti,3.2,9,Sunday,127
2024-09-08,Detergente,Limpeza,2.19,9,Sunday,61
2024-09-08,Desinfetante,Limpeza,4.5,9,Sunday,135
2024-09-08,Shampoo,Higiene,9.65,9,Sunday,86
2024-09-08,Creme Dental,Higiene,2.96,9,Sunday,44
2024-09-08,Papel Higiênico,Higiene,10.54,9,Sunday,57
2024-09-08,Óleo de Soja,Mercearia,6.99,9,Sunday,35
2024-09-08,Macarrão Espaguete,Mercearia,3.99,9,Sunday,138
2024-09-08,Molho de Tomate,Mercearia,3.23,9,Sunday,147
2024-09-08,Café 500g,Mercearia,12.2,9,Sunday,77
2024-09-08,Biscoito Recheado,Mercearia,2.74,9,Sunday,142
2024-09-08,"Água Mineral 1,5L",Bebidas,2.01,9,Sunday,133
2024-09-08,Suco de Laranja,Bebidas,4.95,9,Sunday,96
2024-09-08,Vinho Tinto,Bebidas,31.61,9,Sunday,182
2024-09-08,Frango Congelado,Carnes,16.47,9,Sunday,98
2024-09-08,Carne Moída,Carnes,24.39,9,Sunday,240
2024-09-09,Leite Integral,Laticínios,4.9,9,Monday,41
2024-09-09,Pão Francês,Padaria,0.53,9,Monday,31
2024-09-09,Banana Nanica,Hortifruti,3.1,9,Monday,28
2024-09-09,Coca-Cola 2L,Bebidas,8.18,9,Monday,21
2024-09-09,Arroz 5kg,Mercearia,19.85,9,Monday,52
2024-09-09,Feijão Carioca,Mercearia,8.17,9,Monday,15
2024-09-09,Sabonete,Higiene,2.04,9,Monday,112
2024-09-09,Fralda Infantil,Infantil,43.88,9,Monday,51
2024-09-09,Queijo Mussarela,Laticínios,36.62,9,Monday,49
2024-09-09,Cerveja Lata,Bebidas,3.04,9,Monday,128
2024-09-09,Iogurte Natural,Laticínios,2.55,9,Monday,48
2024-09-09,Manteiga 200g,Laticínios,5.87,9,Monday,123
2024-09-09,Tomate,Hortifruti,4.2,9,Monday,76
2024-09-09,Alface,Hortifruti,2.13,9,Monday,42
2024-09-09,Cenoura,Hortifruti,3.04,9,Monday,36
2024-09-09,Detergente,Limpeza,2.25,9,Monday,15
2024-09-09,Desinfetante,Limpeza,4.84,9,Monday,70
2024-09-09,Shampoo,Higiene,10.43,9,Monday,71
2024-09-09,Creme Dental,Higiene,2.9,9,Monday,61
2024-09-09,Papel Higiênico,Higiene,9.5,9,Monday,88
2024-09-09,Óleo de Soja,Mercearia,7.4,9,Monday,50
2024-09-09,Macarrão Espaguete,Mercearia,4.11,9,Monday,88
2024-09-09,Molho de Tomate,Mercearia,3.25,9,Monday,47
2024-09-09,Café 500g,Mercearia,11.6,9,Monday,43
2024-09-09,Biscoito Recheado,Mercearia,2.42,9,Monday,54
